device_id,machine_type,window_index,window_start,window_end,anomaly_score,risk_level,temperature_c_mean,temperature_c_std,temperature_c_min,temperature_c_max,vibration_rms_mean,vibration_rms_std,vibration_rms_min,vibration_rms_max,rpm_mean,rpm_std,rpm_min,rpm_max,pressure_bar_mean,pressure_bar_std,pressure_bar_min,pressure_bar_max,flow_lpm_mean,flow_lpm_std,flow_lpm_min,flow_lpm_max,current_a_mean,current_a_std,current_a_min,current_a_max,oil_temp_c_mean,oil_temp_c_std,oil_temp_c_min,oil_temp_c_max,humidity_pct_mean,humidity_pct_std,humidity_pct_min,humidity_pct_max,power_kw_mean,power_kw_std,power_kw_min,power_kw_max
filling-comp-201,air_compressor,103,2026-03-16T00:02:02.959744+00:00,2026-03-16T00:33:03.052040+00:00,0.0,low,81.7503,3.8968,76.64,97.89,2.2519,0.7151,1.477,7.408,2957.1594,52.2454,2886.0,3069.4,7.5395,0.2843,7.186,8.932,,,,,33.7417,2.0351,30.314,36.712,69.3831,1.7081,66.23,72.35,,,,,18.5069,0.8275,17.244,19.766
filling-comp-201,air_compressor,104,2026-03-16T00:09:52.983372+00:00,2026-03-16T00:41:33.076766+00:00,0.0,low,83.2939,6.0286,76.64,112.07,2.5313,1.2695,1.474,8.527,2971.9698,56.7273,2886.0,3154.6,7.7111,0.3638,7.186,9.192,,,,,34.091,2.3002,30.314,42.875,69.5298,2.3683,66.23,79.35,,,,,18.6968,0.9349,17.25,21.44
filling-comp-201,air_compressor,105,2026-03-16T00:18:03.006461+00:00,2026-03-16T00:49:33.099714+00:00,0.0,low,83.1655,5.9968,76.64,112.07,2.4097,1.2894,1.474,8.527,2972.3302,56.3038,2884.9,3154.6,7.643,0.3689,7.186,9.192,,,,,33.2869,2.3263,30.305,42.875,68.9102,2.5461,66.23,79.35,,,,,18.4739,0.9307,17.225,21.44
filling-comp-201,air_compressor,106,2026-03-16T00:25:33.030101+00:00,2026-03-16T00:57:03.123020+00:00,0.0,low,82.6497,6.0257,76.64,112.07,2.5912,1.3066,1.474,8.696,2962.5062,58.6017,2884.9,3154.6,7.5962,0.3776,7.183,9.192,,,,,34.3925,2.3885,30.305,43.788,69.5862,2.437,66.42,79.35,,,,,18.8014,0.9028,17.225,21.44
filling-comp-201,air_compressor,107,2026-03-16T00:33:23.053072+00:00,2026-03-16T01:04:43.145702+00:00,0.0,low,83.3222,6.0039,76.86,112.07,2.4509,1.3965,1.474,8.696,2960.4708,58.8466,2884.9,3154.6,7.7427,0.3929,7.183,9.285,,,,,33.6268,2.5812,30.305,43.788,69.7243,2.5329,66.42,79.35,,,,,18.4999,0.963,17.225,21.44
filling-comp-201,air_compressor,108,2026-03-16T00:41:53.077873+00:00,2026-03-16T01:13:03.169804+00:00,0.0,low,83.2225,4.7459,76.86,105.43,2.4412,1.0676,1.484,8.696,2964.9958,57.6713,2884.9,3152.1,7.6228,0.3518,7.183,9.285,,,,,33.5582,2.3816,30.305,43.788,68.7699,2.107,66.25,76.55,,,,,18.6852,0.9128,17.225,22.201
filling-comp-201,air_compressor,109,2026-03-16T00:49:43.100801+00:00,2026-03-16T01:20:23.195777+00:00,0.0,low,82.8096,4.659,76.86,105.43,2.3436,1.0915,1.471,8.696,2971.0146,52.4707,2889.1,3152.1,7.5984,0.3576,7.183,9.285,,,,,34.221,2.253,30.355,43.788,69.3046,1.9346,66.25,76.55,,,,,18.5241,0.9557,17.22,22.201
filling-comp-201,air_compressor,110,2026-03-16T00:57:23.123947+00:00,2026-03-16T01:27:43.217504+00:00,0.0,low,82.4472,4.7066,76.89,105.43,2.2827,0.8704,1.471,8.3,2962.7604,57.4379,2885.7,3152.1,7.7025,0.3229,7.226,9.285,,,,,33.0663,2.0884,30.355,39.582,69.5091,1.8979,66.25,76.55,,,,,18.5088,0.9141,17.22,22.201
filling-comp-201,air_compressor,111,2026-03-16T01:05:13.146826+00:00,2026-03-16T01:36:33.241635+00:00,0.0,low,82.8794,4.1261,77.27,105.43,2.3136,0.7707,1.471,8.3,2952.951,49.2406,2885.7,3124.5,7.5724,0.2785,7.226,8.963,,,,,33.9371,2.0842,30.403,39.582,68.6961,1.8113,66.25,74.38,,,,,18.6278,0.8726,17.22,22.201
filling-comp-201,air_compressor,112,2026-03-16T01:13:13.170791+00:00,2026-03-16T01:44:43.265872+00:00,0.0,low,83.3543,5.0619,77.27,108.59,2.2034,0.8306,1.471,7.48,2959.4813,58.9129,2885.7,3169.9,7.5953,0.2991,7.19,8.941,,,,,33.6976,2.1028,30.393,37.565,69.0786,1.7779,66.28,74.84,,,,,18.3834,0.8309,17.22,21.541
filling-comp-201,air_compressor,113,2026-03-16T01:20:33.196871+00:00,2026-03-16T01:53:03.289771+00:00,0.0,low,82.8376,5.0655,77.27,108.59,2.3938,0.8065,1.49,7.48,2969.0094,55.6152,2885.7,3169.9,7.7002,0.295,7.19,8.941,,,,,33.1997,2.0781,30.393,37.565,69.5252,1.8724,66.28,74.84,,,,,18.7125,0.7954,17.301,21.541
filling-comp-201,air_compressor,114,2026-03-16T01:27:53.218615+00:00,2026-03-16T02:01:13.313738+00:00,0.0,low,82.9595,4.9655,77.51,108.59,2.2153,0.8366,1.49,7.48,2967.7865,57.0026,2886.7,3169.9,7.5691,0.3084,7.177,8.941,,,,,34.2275,1.9597,30.393,37.565,68.7772,1.8651,66.28,74.84,,,,,18.4035,0.8249,17.243,21.541
filling-comp-201,air_compressor,115,2026-03-16T01:37:03.242661+00:00,2026-03-16T02:09:43.337607+00:00,0.0,low,84.3343,6.2277,77.51,108.59,2.515,1.2459,1.505,8.535,2961.8833,59.8398,2886.7,3169.9,7.6477,0.3393,7.177,8.941,,,,,33.4224,2.2262,30.358,39.246,69.1544,2.063,66.36,75.87,,,,,18.7093,0.9829,17.243,21.9
filling-comp-201,air_compressor,116,2026-03-16T01:45:13.266845+00:00,2026-03-16T02:19:03.361839+00:00,0.0,low,84.0205,5.7246,77.51,108.33,2.3989,1.1259,1.505,8.535,2957.576,52.563,2886.7,3123.8,7.7029,0.2968,7.177,8.71,,,,,33.8334,2.3465,30.358,43.169,69.7148,2.0726,66.36,76.56,,,,,18.5628,0.9656,17.243,21.9
filling-comp-201,air_compressor,117,2026-03-16T01:53:33.290762+00:00,2026-03-16T02:28:13.384367+00:00,0.0,low,83.5449,5.9138,77.51,108.33,2.3651,1.1269,1.505,8.535,2967.0865,55.2329,2886.7,3123.8,7.5672,0.3142,7.177,8.71,,,,,34.1308,2.2449,30.358,43.169,69.0607,2.0843,66.34,76.56,,,,,18.5117,0.9577,17.243,21.9
filling-comp-201,air_compressor,118,2026-03-16T02:01:43.314477+00:00,2026-03-16T02:36:13.407827+00:00,0.0,low,83.943,5.6827,77.89,108.33,2.4679,1.1009,1.505,8.535,2972.0667,50.1035,2887.8,3123.8,7.6525,0.2971,7.204,8.71,,,,,33.1807,2.2911,30.358,43.169,69.003,2.1032,66.34,76.56,,,,,18.705,0.9071,17.259,21.9
filling-comp-201,air_compressor,119,2026-03-16T02:10:13.338701+00:00,2026-03-16T02:44:13.432912+00:00,0.0,low,83.793,4.4356,77.89,107.42,2.1399,0.5756,1.474,5.811,2960.2115,54.3223,2884.7,3123.8,7.6628,0.2545,7.204,8.36,,,,,34.0295,2.1428,30.372,43.169,69.4918,1.8894,66.34,76.56,,,,,18.3424,0.7424,17.22,19.781
filling-comp-201,air_compressor,120,2026-03-16T02:19:13.362770+00:00,2026-03-16T02:51:43.455501+00:00,0.0,low,83.3487,4.3797,77.89,109.27,2.3469,0.7792,1.474,8.598,2953.4458,48.7733,2884.7,3097.3,7.5464,0.2746,7.19,8.705,,,,,33.3668,2.1079,30.372,39.425,68.9537,1.7535,66.34,75.46,,,,,18.708,0.8334,17.22,22.624
filling-comp-201,air_compressor,121,2026-03-16T02:28:33.385156+00:00,2026-03-16T02:59:43.480294+00:00,0.0,low,83.1129,4.4994,77.89,109.27,2.1758,0.8029,1.454,8.598,2959.374,54.2727,2884.7,3097.3,7.6462,0.2578,7.19,8.705,,,,,33.2572,2.1135,30.372,39.425,68.6659,1.8407,66.22,75.46,,,,,18.4186,0.8858,17.22,22.624
filling-comp-201,air_compressor,122,2026-03-16T02:36:33.408596+00:00,2026-03-16T03:07:53.504720+00:00,0.0,low,83.9376,4.4967,78.19,109.27,2.3638,1.085,1.454,9.421,2969.4812,50.7441,2884.7,3097.3,7.66,0.2709,7.19,8.705,,,,,34.1664,2.1416,30.492,40.611,69.497,2.0534,66.22,78.37,,,,,18.6252,0.9773,17.22,22.624
filling-comp-201,air_compressor,123,2026-03-16T02:44:33.433519+00:00,2026-03-16T03:16:33.526789+00:00,0.0,low,84.1852,4.6428,78.19,109.27,2.3365,1.0897,1.454,9.421,2967.1344,53.2231,2885.4,3097.3,7.5456,0.2843,7.178,8.705,,,,,33.0904,2.1994,30.276,40.611,69.128,1.9868,66.22,78.37,,,,,18.5777,0.9826,17.218,22.624
filling-comp-201,air_compressor,124,2026-03-16T02:51:53.456397+00:00,2026-03-16T03:24:23.550095+00:00,0.0,low,83.4262,3.8714,78.19,97.53,2.2122,0.8747,1.454,9.421,2955.7906,50.842,2885.4,3054.7,7.6517,0.2573,7.178,8.342,,,,,33.8297,2.1471,30.276,40.611,68.6359,1.9921,66.22,78.37,,,,,18.4329,0.8789,17.218,21.885
filling-comp-201,air_compressor,125,2026-03-16T03:00:13.481143+00:00,2026-03-16T03:32:23.573634+00:00,0.0,low,83.5288,3.7757,78.46,97.53,2.3573,0.8512,1.496,9.421,2955.0135,49.9542,2885.4,3054.7,7.6281,0.2602,7.178,8.342,,,,,33.7454,2.1839,30.276,40.611,69.3894,1.9058,66.48,78.37,,,,,18.6736,0.8271,17.218,21.885
filling-comp-201,air_compressor,126,2026-03-16T03:08:23.505567+00:00,2026-03-16T03:39:43.598119+00:00,0.0,low,84.103,3.6064,78.46,88.99,2.1029,0.4358,1.485,2.913,2963.95,51.0824,2885.4,3034.4,7.5266,0.2525,7.178,8.01,,,,,33.0216,1.9508,30.276,36.698,69.1542,1.6215,66.48,71.69,,,,,18.3365,0.7367,17.218,19.779
filling-comp-201,air_compressor,127,2026-03-16T03:16:43.527776+00:00,2026-03-16T03:47:13.622630+00:00,0.0,low,84.2372,4.5848,78.46,112.87,2.3641,0.895,1.485,9.92,2968.9469,47.6394,2886.7,3051.0,7.6719,0.302,7.197,9.296,,,,,34.1531,2.0499,30.379,41.19,68.6334,1.8603,66.36,75.03,,,,,18.6738,0.785,17.346,21.11
filling-comp-201,air_compressor,128,2026-03-16T03:24:43.551109+00:00,2026-03-16T03:56:33.646256+00:00,0.0,low,84.302,5.6685,78.46,112.87,2.3412,1.2036,1.467,9.92,2962.6021,52.9534,2885.6,3051.0,7.6303,0.3145,7.197,9.296,,,,,33.3954,2.2188,30.379,41.19,69.4439,2.0623,66.36,77.88,,,,,18.4702,0.8372,17.227,21.11
filling-comp-201,air_compressor,129,2026-03-16T03:32:43.574476+00:00,2026-03-16T04:05:43.668062+00:00,0.0,low,85.0185,5.9858,78.64,112.87,2.4792,1.3512,1.467,9.92,2957.9052,52.816,2885.6,3187.6,7.5741,0.3402,7.194,9.296,,,,,33.7198,2.3862,30.451,43.43,69.5854,2.1676,66.36,77.88,,,,,18.6285,0.9018,17.227,21.456
filling-comp-201,air_compressor,130,2026-03-16T03:40:03.599325+00:00,2026-03-16T04:13:23.692949+00:00,0.0,low,85.5477,6.0882,78.64,112.87,2.4873,1.3468,1.467,9.92,2964.5,57.3357,2885.6,3187.6,7.706,0.3241,7.194,9.296,,,,,34.2283,2.2866,30.451,43.43,68.8844,2.3279,66.36,77.88,,,,,18.6426,0.8973,17.227,21.456
filling-comp-201,air_compressor,131,2026-03-16T03:47:23.623689+00:00,2026-03-16T04:21:43.717066+00:00,0.0,low,85.3086,6.0396,78.64,110.26,2.4343,1.3914,1.467,8.613,2974.4052,52.2167,2885.6,3187.6,7.6181,0.2922,7.176,8.532,,,,,33.2944,2.3796,30.434,43.43,69.5024,2.36,66.45,78.51,,,,,18.5133,0.958,17.227,22.034
filling-comp-201,air_compressor,132,2026-03-16T03:57:03.646816+00:00,2026-03-16T04:30:03.740965+00:00,0.0,low,84.8461,5.7841,79.11,110.26,2.5095,1.1883,1.499,8.613,2970.0885,56.7366,2886.1,3187.6,7.5802,0.2981,7.176,8.628,,,,,34.2152,2.4587,30.434,43.841,69.6718,2.2466,66.45,78.51,,,,,18.7674,0.9478,17.283,22.034
filling-comp-201,air_compressor,133,2026-03-16T04:06:03.669357+00:00,2026-03-16T04:38:33.765807+00:00,0.0,low,85.2395,4.9162,79.11,106.04,2.2576,1.0377,1.454,8.613,2958.649,50.6437,2886.1,3058.6,7.7001,0.27,7.176,8.628,,,,,33.7317,2.3656,30.434,43.841,68.8494,2.2326,66.45,78.51,,,,,18.4154,0.9316,17.24,22.034
filling-comp-201,air_compressor,134,2026-03-16T04:13:33.693723+00:00,2026-03-16T04:47:23.789062+00:00,0.0,low,85.4618,5.0278,79.11,106.04,2.4376,1.0186,1.454,8.613,2959.2646,51.2414,2886.1,3058.6,7.5924,0.2761,7.176,8.628,,,,,33.357,2.3533,30.434,43.841,69.2094,2.1178,66.5,78.51,,,,,18.7162,0.9307,17.24,22.034
filling-comp-201,air_compressor,135,2026-03-16T04:22:13.718140+00:00,2026-03-16T04:55:53.813422+00:00,0.0,low,84.4883,4.1768,79.11,106.04,2.1965,0.6157,1.454,6.003,2966.4406,50.2069,2886.1,3058.6,7.5841,0.2676,7.185,8.628,,,,,34.1433,2.1013,30.486,43.841,69.5126,1.8858,66.5,76.71,,,,,18.4562,0.8746,17.24,21.791
filling-comp-201,air_compressor,136,2026-03-16T04:30:33.741899+00:00,2026-03-16T05:03:13.837329+00:00,0.0,low,84.3313,3.4483,79.54,89.87,2.2043,0.4841,1.454,2.939,2967.1479,47.0714,2885.0,3032.9,7.6754,0.2451,7.199,8.027,,,,,33.0374,1.9011,30.341,36.559,68.7128,1.692,66.5,71.76,,,,,18.5039,0.834,17.24,19.766
filling-comp-201,air_compressor,137,2026-03-16T04:38:53.766795+00:00,2026-03-16T05:12:23.860553+00:00,0.0,low,85.0444,3.5859,79.54,89.9,2.2426,0.4696,1.502,2.939,2957.5802,51.4116,2885.0,3032.9,7.5493,0.2404,7.199,7.952,,,,,33.6174,1.9983,30.341,36.677,68.8751,1.6558,66.28,71.76,,,,,18.5869,0.8114,17.284,19.766
filling-comp-201,air_compressor,138,2026-03-16T04:47:43.789925+00:00,2026-03-16T05:20:43.882915+00:00,0.0,low,84.921,3.503,79.54,89.98,2.1208,0.4378,1.502,2.939,2952.7594,46.5878,2885.0,3033.0,7.5846,0.2417,7.199,7.952,,,,,33.7903,1.9534,30.341,36.677,69.4854,1.7666,66.28,71.76,,,,,18.3731,0.7815,17.284,19.766
filling-comp-201,air_compressor,139,2026-03-16T04:56:03.814606+00:00,2026-03-16T05:29:23.906655+00:00,0.0,low,85.1321,4.8999,79.54,106.21,2.4691,1.0579,1.524,9.675,2964.5198,60.7619,2885.0,3168.3,7.7052,0.3354,7.203,9.25,,,,,33.1773,2.1842,30.341,41.841,69.0118,1.999,66.28,77.83,,,,,18.7396,0.8627,17.333,22.162
filling-comp-201,air_compressor,140,2026-03-16T05:03:43.838216+00:00,2026-03-16T05:37:43.932952+00:00,0.0,low,85.5736,4.6131,79.86,106.21,2.276,1.0915,1.456,9.675,2971.9292,55.663,2889.2,3168.3,7.5737,0.3537,7.199,9.25,,,,,34.2819,2.1193,30.456,41.841,68.9703,2.0157,66.28,77.83,,,,,18.4005,0.8976,17.257,22.162
filling-comp-201,air_compressor,141,2026-03-16T05:12:53.861294+00:00,2026-03-16T05:46:03.955387+00:00,0.0,low,86.0885,4.7561,79.86,106.21,2.4411,1.0749,1.456,9.675,2966.8719,60.3468,2886.2,3168.3,7.6455,0.3408,7.199,9.25,,,,,33.5564,2.2787,30.249,41.841,69.6692,2.0124,66.3,77.83,,,,,18.659,0.9039,17.257,22.162
filling-comp-201,air_compressor,142,2026-03-16T05:21:13.883761+00:00,2026-03-16T05:53:03.978300+00:00,0.0,low,86.3411,6.1802,79.86,112.81,2.5204,1.4464,1.456,9.675,2961.5969,61.8652,2886.2,3168.3,7.7301,0.396,7.199,9.287,,,,,33.7493,2.4613,30.249,41.841,69.3222,2.3654,66.3,78.46,,,,,18.5557,0.9671,17.25,22.162
filling-comp-201,air_compressor,143,2026-03-16T05:29:43.907927+00:00,2026-03-16T06:01:14.001343+00:00,0.0,low,85.5909,5.5963,80.03,112.81,2.4273,1.2336,1.456,8.525,2961.3458,59.8678,2886.2,3193.0,7.5658,0.3435,7.186,9.287,,,,,34.3259,2.2317,30.249,41.257,68.9004,2.2069,66.24,78.46,,,,,18.537,0.8881,17.25,20.808
filling-comp-201,air_compressor,144,2026-03-16T05:38:13.933835+00:00,2026-03-16T06:08:44.024749+00:00,0.0,low,86.4221,5.5809,80.03,112.81,2.5667,1.3503,1.508,8.525,2972.5448,59.8904,2886.2,3193.0,7.6726,0.3336,7.186,9.287,,,,,33.2835,2.3683,30.249,41.257,69.738,2.3768,66.24,79.76,,,,,18.6915,0.8616,17.25,20.808
filling-comp-201,air_compressor,145,2026-03-16T05:46:13.956357+00:00,2026-03-16T06:16:54.048518+00:00,0.0,low,86.8033,5.9908,80.03,112.81,2.4787,1.4685,1.508,8.525,2974.8052,58.6256,2884.9,3193.0,7.7028,0.3537,7.186,9.287,,,,,34.1779,2.3941,30.292,41.257,69.4108,2.4055,66.24,79.76,,,,,18.4639,0.9044,17.25,21.14
filling-comp-201,air_compressor,146,2026-03-16T05:53:13.979573+00:00,2026-03-16T06:24:34.070646+00:00,0.0,low,85.8101,5.0013,80.03,106.63,2.5348,1.2303,1.508,8.389,2962.1396,59.0017,2884.9,3193.0,7.5682,0.3108,7.186,8.768,,,,,33.8586,2.3714,30.292,41.257,68.8461,2.2492,66.24,79.76,,,,,18.7514,0.8847,17.319,21.837
filling-comp-201,air_compressor,147,2026-03-16T06:01:44.002004+00:00,2026-03-16T06:32:04.094201+00:00,0.0,low,85.8231,4.8098,80.43,106.63,2.2797,1.1179,1.489,8.389,2956.3927,50.783,2884.9,3110.1,7.6789,0.29,7.196,8.768,,,,,33.216,2.2187,30.292,40.674,69.5432,2.1367,66.35,79.76,,,,,18.4147,0.8971,17.222,21.837
filling-comp-201,air_compressor,148,2026-03-16T06:09:04.025558+00:00,2026-03-16T06:40:44.116998+00:00,0.0,low,86.6491,5.3205,80.43,112.97,2.4019,1.0302,1.489,8.107,2965.8177,58.033,2884.9,3193.7,7.6682,0.3011,7.196,8.768,,,,,34.2898,2.3112,30.498,43.988,69.3556,2.0876,66.35,79.3,,,,,18.6577,0.9432,17.222,21.936
filling-comp-201,air_compressor,149,2026-03-16T06:17:24.049543+00:00,2026-03-16T06:49:44.140249+00:00,0.0,low,86.5461,5.2655,80.43,112.97,2.3545,1.1012,1.475,8.502,2972.6469,52.5758,2889.1,3193.7,7.5631,0.2915,7.196,8.705,,,,,33.3438,2.3977,30.367,43.988,68.7477,2.1872,66.3,79.3,,,,,18.5497,0.9375,17.222,21.936
filling-comp-201,air_compressor,150,2026-03-16T06:24:44.071736+00:00,2026-03-16T06:59:14.162369+00:00,0.0,low,86.2135,5.3603,80.43,112.97,2.4022,1.2444,1.475,8.779,2967.999,57.2529,2885.9,3193.7,7.7002,0.3358,7.221,9.27,,,,,33.7757,2.4708,30.367,43.988,69.4373,2.0967,66.3,79.3,,,,,18.5389,0.9748,17.222,21.961
filling-comp-201,air_compressor,151,2026-03-16T06:32:34.094778+00:00,2026-03-16T07:06:44.186120+00:00,0.0,low,86.8794,5.3709,80.62,112.97,2.5576,1.3263,1.475,8.779,2960.4698,54.7389,2885.9,3193.7,7.6649,0.3746,7.221,9.27,,,,,34.2279,2.4812,30.367,43.988,69.523,2.241,66.3,79.3,,,,,18.7246,0.953,17.236,21.961
filling-comp-201,air_compressor,152,2026-03-16T06:41:14.117934+00:00,2026-03-16T07:15:24.210497+00:00,0.0,low,87.0891,4.7846,80.62,105.1,2.348,1.2731,1.475,8.779,2961.9906,52.6357,2885.9,3063.8,7.5796,0.3728,7.183,9.27,,,,,33.1707,2.2891,30.367,41.538,68.747,2.1305,66.29,77.29,,,,,18.4076,0.8994,17.23,21.961
filling-comp-201,air_compressor,153,2026-03-16T06:50:04.141054+00:00,2026-03-16T07:23:44.233841+00:00,0.0,low,86.732,4.8819,80.62,109.07,2.5393,1.3019,1.486,9.621,2971.876,50.6361,2885.9,3087.2,7.72,0.3929,7.183,9.27,,,,,34.2395,2.3929,30.375,43.225,69.3361,2.1522,66.29,77.81,,,,,18.7278,0.906,17.23,21.961
filling-comp-201,air_compressor,154,2026-03-16T06:59:24.163237+00:00,2026-03-16T07:31:34.257871+00:00,0.0,low,86.3736,4.8229,80.95,109.07,2.294,1.1357,1.486,9.621,2970.1521,52.0635,2886.9,3087.2,7.6312,0.3508,7.183,9.243,,,,,33.654,2.3658,30.375,43.225,69.564,2.2332,66.29,77.93,,,,,18.4047,0.8573,17.23,20.892
filling-comp-201,air_compressor,155,2026-03-16T07:07:14.186964+00:00,2026-03-16T07:39:34.281630+00:00,0.0,low,86.8045,4.251,80.95,109.07,2.3692,0.9864,1.486,9.621,2958.6625,53.1944,2886.9,3087.2,7.5758,0.3173,7.183,9.243,,,,,33.3832,2.2335,30.375,43.225,68.7597,2.1751,66.28,77.93,,,,,18.5881,0.8532,17.23,20.892
filling-comp-201,air_compressor,156,2026-03-16T07:15:44.211719+00:00,2026-03-16T07:47:54.304680+00:00,0.0,low,87.2003,4.825,80.95,109.07,2.379,1.0866,1.496,9.621,2957.7458,54.9248,2886.9,3172.9,7.7161,0.3291,7.202,9.243,,,,,34.2965,2.2318,30.392,43.225,69.1919,2.0825,66.28,77.93,,,,,18.5684,0.8739,17.229,20.892
filling-comp-201,air_compressor,157,2026-03-16T07:24:04.234711+00:00,2026-03-16T07:56:14.328805+00:00,0.0,low,86.4253,4.2949,80.95,106.81,2.2452,0.7887,1.496,6.572,2965.4156,56.5667,2886.9,3172.9,7.5971,0.2911,7.202,8.809,,,,,33.1304,2.1212,30.3,41.595,69.5406,1.9481,66.28,77.93,,,,,18.4585,0.8239,17.229,20.099
filling-comp-201,air_compressor,158,2026-03-16T07:31:54.258915+00:00,2026-03-16T08:05:14.352757+00:00,0.0,low,86.364,3.9896,81.21,106.81,2.3331,0.6355,1.496,6.572,2969.3896,50.8633,2888.8,3172.9,7.578,0.273,7.202,8.809,,,,,33.7406,2.1456,30.3,41.595,68.717,1.7344,66.28,72.45,,,,,18.6549,0.7631,17.229,20.04
filling-comp-201,air_compressor,159,2026-03-16T07:40:04.282440+00:00,2026-03-16T08:13:34.376527+00:00,0.0,low,87.2427,4.4543,81.21,106.81,2.2014,0.7862,1.47,6.69,2963.8719,56.4477,2884.4,3172.9,7.704,0.2918,7.209,8.809,,,,,33.8201,2.3361,30.3,43.116,68.9595,1.6776,66.32,72.45,,,,,18.3827,0.7812,17.229,20.564
filling-comp-201,air_compressor,160,2026-03-16T07:48:24.305325+00:00,2026-03-16T08:23:14.402059+00:00,0.0,low,86.9357,3.9222,81.21,104.98,2.3464,0.6292,1.47,6.69,2954.3573,47.2113,2884.4,3035.6,7.5685,0.2704,7.184,8.731,,,,,33.0029,2.1702,30.3,43.116,69.4929,1.7559,66.32,72.24,,,,,18.6865,0.773,17.25,20.564
filling-comp-201,air_compressor,161,2026-03-16T07:56:24.330044+00:00,2026-03-16T08:31:14.426292+00:00,0.0,low,86.4698,4.1097,81.21,104.98,2.193,0.655,1.47,6.69,2959.0198,51.7365,2884.4,3035.6,7.5902,0.2723,7.184,8.731,,,,,34.0949,2.1519,30.31,43.116,68.8172,1.6829,66.32,72.24,,,,,18.4336,0.8136,17.25,20.564
filling-comp-201,air_compressor,162,2026-03-16T08:05:24.353655+00:00,2026-03-16T08:40:44.450970+00:00,0.0,low,87.1556,4.5567,81.49,111.3,2.3347,0.8635,1.47,7.752,2969.9083,49.1488,2884.4,3082.4,7.6915,0.2954,7.184,8.731,,,,,33.3242,2.2794,30.31,43.116,68.85,1.7431,66.37,73.7,,,,,18.6154,0.9173,17.25,22.344
filling-comp-201,air_compressor,163,2026-03-16T08:13:54.377387+00:00,2026-03-16T08:48:54.474208+00:00,0.0,low,87.5006,4.4299,81.49,111.3,2.2823,0.7411,1.485,7.752,2966.6333,51.2723,2885.8,3082.4,7.5451,0.2791,7.184,8.577,,,,,33.4334,2.0951,30.31,36.717,69.5099,1.7946,66.37,73.7,,,,,18.5767,0.9072,17.237,22.344
filling-comp-201,air_compressor,164,2026-03-16T08:23:24.403104+00:00,2026-03-16T08:57:54.498651+00:00,0.0,low,87.094,4.31,81.49,111.3,2.1887,0.7369,1.485,7.752,2956.3625,51.089,2885.8,3082.4,7.6006,0.2745,7.193,8.577,,,,,34.0611,1.9748,30.314,36.717,68.9592,1.6803,66.37,73.7,,,,,18.4258,0.8807,17.237,22.344
filling-comp-201,air_compressor,165,2026-03-16T08:31:44.427275+00:00,2026-03-16T09:07:04.522264+00:00,0.0,low,86.8859,4.4193,81.72,111.3,2.3417,0.7131,1.494,7.752,2955.3323,49.9743,2885.8,3082.4,7.6693,0.2751,7.193,8.577,,,,,32.9774,1.9866,30.314,36.717,68.7248,1.7696,66.37,73.7,,,,,18.6804,0.8423,17.237,22.344
filling-comp-201,air_compressor,166,2026-03-16T08:41:04.452053+00:00,2026-03-16T09:16:14.545379+00:00,0.0,low,87.5583,4.0223,81.72,107.84,2.1707,0.8041,1.474,8.78,2964.3531,54.0048,2885.8,3138.0,7.5358,0.2801,7.192,8.699,,,,,33.9648,2.1693,30.383,41.437,69.4773,1.8385,66.37,75.36,,,,,18.3407,0.7487,17.237,19.727
filling-comp-201,air_compressor,167,2026-03-16T08:49:14.475097+00:00,2026-03-16T09:24:34.568258+00:00,0.0,low,87.7599,4.168,81.72,107.84,2.3491,0.7945,1.474,8.78,2968.8365,49.5089,2887.6,3138.0,7.6269,0.273,7.192,8.699,,,,,33.6082,2.226,30.383,41.437,69.0653,1.7266,66.37,75.36,,,,,18.664,0.7636,17.259,19.759
filling-comp-201,air_compressor,168,2026-03-16T08:58:24.499488+00:00,2026-03-16T09:33:14.593009+00:00,0.0,low,87.5069,5.1341,81.72,116.57,2.2812,1.0181,1.472,8.78,2961.7562,55.0638,2885.7,3138.0,7.6689,0.2975,7.192,8.884,,,,,33.2483,2.224,30.383,41.437,68.7073,1.8855,66.28,75.36,,,,,18.4524,0.8251,17.24,20.002
filling-comp-201,air_compressor,169,2026-03-16T09:07:24.523366+00:00,2026-03-16T09:42:24.615438+00:00,0.0,low,88.0511,5.5845,82.42,116.57,2.4381,1.2938,1.472,8.78,2957.5052,57.0405,2885.7,3175.1,7.56,0.3163,7.192,8.884,,,,,34.379,2.2112,30.424,41.437,69.5981,2.1863,66.28,79.22,,,,,18.5881,0.9498,17.24,22.036
filling-comp-201,air_compressor,170,2026-03-16T09:16:44.546052+00:00,2026-03-16T09:50:54.639048+00:00,0.0,low,88.7773,5.8627,82.42,116.57,2.4644,1.2793,1.472,8.629,2964.2281,62.2953,2885.7,3175.1,7.6759,0.3075,7.209,8.884,,,,,33.3435,2.2893,30.249,40.252,69.4138,2.2079,66.28,79.22,,,,,18.6578,0.9856,17.231,22.036
filling-comp-201,air_compressor,171,2026-03-16T09:25:04.568963+00:00,2026-03-16T09:59:24.660581+00:00,0.0,low,88.7992,6.1394,82.42,116.57,2.403,1.3819,1.472,8.629,2974.8323,59.5287,2885.7,3175.1,7.6884,0.3292,7.209,8.916,,,,,33.9095,2.3083,30.249,40.252,68.9287,2.4856,66.28,79.22,,,,,18.4751,0.9919,17.231,22.036
